team,team_folder,number,player,wikipedia_title,photo_url,avatar,status
Bosnia and Herzegovina,波黑队,7,Amar Dedić,Amar Dedić,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/%282024-09-10_%29_FC_RB_Salzburg_gegen_SCR_Altach_24.jpg/1280px-%282024-09-10_%29_FC_RB_Salzburg_gegen_SCR_Altach_24.jpg,头像/波黑队/Amar Dedić.png,exists
Bosnia and Herzegovina,波黑队,8,Armin Gigović,Armin Gigović,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/2025-03-05_Armin_Gigovic_Holstein_Kiel_pic1.jpg/960px-2025-03-05_Armin_Gigovic_Holstein_Kiel_pic1.jpg,头像/波黑队/Armin Gigović.png,exists
Bosnia and Herzegovina,波黑队,9,Samed Baždar,Samed Baždar,,,missing_photo
Bosnia and Herzegovina,波黑队,10,Ermedin Demirović,Ermedin Demirović,,,missing_photo
Bosnia and Herzegovina,波黑队,11,Edin Džeko ( captain ),Edin Džeko,https://upload.wikimedia.org/wikipedia/commons/2/2c/20150331_2026_AUT_BIH_2177_Edin_D%C5%BEeko_%28cropped%29.jpg,头像/波黑队/Edin Džeko ( captain ).png,exists
Bosnia and Herzegovina,波黑队,12,Mladen Jurkas,Mladen Jurkas,,,missing_photo
Bosnia and Herzegovina,波黑队,13,Ivan Bašić,Ivan Bašić,https://upload.wikimedia.org/wikipedia/commons/9/98/Ivan_Ba%C5%A1i%C4%87_2022.jpg,头像/波黑队/Ivan Bašić.png,exists
Bosnia and Herzegovina,波黑队,14,Ivan Šunjić,Ivan Šunjić,https://upload.wikimedia.org/wikipedia/commons/d/de/Ivan_%C5%A0unji%C4%87_2022.jpg,头像/波黑队/Ivan Šunjić.png,exists
Bosnia and Herzegovina,波黑队,15,Amar Memić,Amar Memić,,,missing_photo
Bosnia and Herzegovina,波黑队,16,Amir Hadžiahmetović,Amir Hadžiahmetović,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Amir_Had%C5%BEiahmetovi%C4%87_playing_for_Be%C5%9Fikta%C5%9F.jpg/1280px-Amir_Had%C5%BEiahmetovi%C4%87_playing_for_Be%C5%9Fikta%C5%9F.jpg,头像/波黑队/Amir Hadžiahmetović.png,exists
Bosnia and Herzegovina,波黑队,17,Dženis Burnić,Dženis Burnić,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/2019-08-10_TuS_Dassendorf_vs._SG_Dynamo_Dresden_%28DFB-Pokal%29_by_Sandro_Halank%E2%80%93151_%28cropped%29.jpg/960px-2019-08-10_TuS_Dassendorf_vs._SG_Dynamo_Dresden_%28DFB-Pokal%29_by_Sandro_Halank%E2%80%93151_%28cropped%29.jpg,头像/波黑队/Dženis Burnić.png,exists
Bosnia and Herzegovina,波黑队,18,Nikola Katić,Nikola Katić,https://upload.wikimedia.org/wikipedia/commons/8/84/SM-Rangers18_%2816%29.jpg,头像/波黑队/Nikola Katić.png,exists
Bosnia and Herzegovina,波黑队,19,Kerim Alajbegović,Kerim Alajbegović,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Jahresbeginnfeier_FC_RB_Salzburg_%282026-01-25_RB_Arena%29_10.jpg/1280px-Jahresbeginnfeier_FC_RB_Salzburg_%282026-01-25_RB_Arena%29_10.jpg,头像/波黑队/Kerim Alajbegović.png,exists
Bosnia and Herzegovina,波黑队,20,Esmir Bajraktarević,Esmir Bajraktarević,,,missing_photo
Bosnia and Herzegovina,波黑队,21,Stjepan Radeljić,Stjepan Radeljić,,,missing_photo
Bosnia and Herzegovina,波黑队,22,Martin Zlomislić,Martin Zlomislić,,,missing_photo
Bosnia and Herzegovina,波黑队,23,Haris Tabaković,Haris Tabaković,https://upload.wikimedia.org/wikipedia/commons/b/b8/FC_RB_Salzburg_vs._FK_Austria_Wien_%282023-04-09%29_45_%28Haris_Tabakovi%C4%87%29.jpg,头像/波黑队/Haris Tabaković.png,exists
Bosnia and Herzegovina,波黑队,24,Arjan Malić,Arjan Malić,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/SV_Ried_gegen_FC_Liefering_%282024-03-15%29a_04.jpg/1280px-SV_Ried_gegen_FC_Liefering_%282024-03-15%29a_04.jpg,头像/波黑队/Arjan Malić.png,exists
Bosnia and Herzegovina,波黑队,25,Jovo Lukić,Jovo Lukić,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Jovo_Luki%C4%87_97_%28cropped%29.jpg/960px-Jovo_Luki%C4%87_97_%28cropped%29.jpg,头像/波黑队/Jovo Lukić.png,exists
Bosnia and Herzegovina,波黑队,26,Ermin Mahmić,Ermin Mahmić,https://upload.wikimedia.org/wikipedia/commons/0/06/FC_Liefering_gegen_SV_Lafnitz_%282024-05-25%29_25_%28Ermin_Mahmi%C4%87%29.jpg,头像/波黑队/Ermin Mahmić.png,exists
Canada,加拿大队,1,Dayne St. Clair,Dayne St. Clair,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Dayne_St._Clair_-_MNUFC_-_May_2025.jpg/1280px-Dayne_St._Clair_-_MNUFC_-_May_2025.jpg,头像/加拿大队/Dayne St. Clair.png,exists
Canada,加拿大队,2,Alistair Johnston,Alistair Johnston,https://upload.wikimedia.org/wikipedia/commons/6/6b/A_Johnston_Canada_national_football_team_WC2022_%28cropped%29.jpg,头像/加拿大队/Alistair Johnston.png,exists
Canada,加拿大队,3,Alfie Jones,Alfie Jones,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Alfie_Jones_16082025_%281%29.jpg/960px-Alfie_Jones_16082025_%281%29.jpg,头像/加拿大队/Alfie Jones.png,exists
Canada,加拿大队,4,Luc de Fougerolles,Luc de Fougerolles,,,missing_photo
Canada,加拿大队,5,Joel Waterman,Joel Waterman,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Joel_Waterman_Philadelphia_Chicago_10.26.25-025_%28cropped%29.jpg/960px-Joel_Waterman_Philadelphia_Chicago_10.26.25-025_%28cropped%29.jpg,头像/加拿大队/Joel Waterman.png,exists
Canada,加拿大队,6,Mathieu Choinière,Mathieu Choinière,,,missing_photo
Canada,加拿大队,7,Stephen Eustáquio,Stephen Eustáquio,https://upload.wikimedia.org/wikipedia/commons/f/f5/S_Eustaqui_Canada_national_football_team_WC2022_%28cropped%29.jpg,头像/加拿大队/Stephen Eustáquio.png,exists
Canada,加拿大队,8,Ismaël Koné,Ismaël Koné,https://upload.wikimedia.org/wikipedia/commons/0/08/Kone_asse_om_2425.png,头像/加拿大队/Ismaël Koné.png,exists
Canada,加拿大队,9,Cyle Larin,Cyle Larin,https://upload.wikimedia.org/wikipedia/commons/c/c5/Cyle_Larin_%282021-22_S%C3%BCper_Lig%29_-_Resim1_%28cropped%29.png,头像/加拿大队/Cyle Larin.png,exists
Canada,加拿大队,10,Jonathan David,Jonathan David,https://upload.wikimedia.org/wikipedia/commons/e/ee/Jonathan_David_asse_losc_2425_%28cropped%29.jpg,头像/加拿大队/Jonathan David.png,exists
Canada,加拿大队,11,Liam Millar,Liam Millar,https://upload.wikimedia.org/wikipedia/commons/f/f0/Liam_Millar.jpeg,头像/加拿大队/Liam Millar.png,exists
Canada,加拿大队,12,Tani Oluwaseyi,Tani Oluwaseyi,https://upload.wikimedia.org/wikipedia/commons/c/cd/Tani_O_%28cropped%29.jpg,头像/加拿大队/Tani Oluwaseyi.png,exists
Canada,加拿大队,13,Derek Cornelius,Derek Cornelius,https://upload.wikimedia.org/wikipedia/commons/6/6b/Cornelius_asse_om_2425.png,头像/加拿大队/Derek Cornelius.png,exists
Canada,加拿大队,14,Jacob Shaffelburg,Jacob Shaffelburg,https://upload.wikimedia.org/wikipedia/commons/e/ed/Jacob_Shaffleburg_cropped.png,头像/加拿大队/Jacob Shaffelburg.png,exists
Canada,加拿大队,15,Moïse Bombito,Moïse Bombito,https://upload.wikimedia.org/wikipedia/commons/6/60/Bombito_asse_ogcn_2425.png,头像/加拿大队/Moïse Bombito.png,exists
Canada,加拿大队,16,Maxime Crépeau,Maxime Crépeau,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Maxime_Cr%C3%A9peau_and_James_Pantemis_Portland_Timbers_2024_%28cropped%29.jpg/500px-Maxime_Cr%C3%A9peau_and_James_Pantemis_Portland_Timbers_2024_%28cropped%29.jpg,头像/加拿大队/Maxime Crépeau.png,exists
Canada,加拿大队,17,Tajon Buchanan,Tajon Buchanan,https://upload.wikimedia.org/wikipedia/commons/4/45/Tajon_Buchanan_WC2022.jpg,头像/加拿大队/Tajon Buchanan.png,exists
Canada,加拿大队,18,Owen Goodman,Owen Goodman,https://upload.wikimedia.org/wikipedia/commons/thumb/3/31/Owen_Goodman_15022025_%281%29_%28cropped%29.jpg/960px-Owen_Goodman_15022025_%281%29_%28cropped%29.jpg,头像/加拿大队/Owen Goodman.png,exists
Canada,加拿大队,19,Alphonso Davies ( captain ),Alphonso Davies,https://upload.wikimedia.org/wikipedia/commons/f/ff/Alphonso_Davies_in_2022.jpg,头像/加拿大队/Alphonso Davies ( captain ).png,exists
Canada,加拿大队,20,Ali Ahmed,Ali Ahmed (soccer),,,missing_photo
Canada,加拿大队,21,Jonathan Osorio,Jonathan Osorio,https://upload.wikimedia.org/wikipedia/commons/9/90/Jonathan_Osorio_2017.jpg,头像/加拿大队/Jonathan Osorio.png,exists
Canada,加拿大队,22,Richie Laryea,Richie Laryea,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/CINvOCB_2017-05-13_-_Richie_Laryea_%2834525525311%29_%28cropped%29.jpg/960px-CINvOCB_2017-05-13_-_Richie_Laryea_%2834525525311%29_%28cropped%29.jpg,头像/加拿大队/Richie Laryea.png,exists
Canada,加拿大队,23,Niko Sigur,Niko Sigur,,,missing_photo
Canada,加拿大队,24,Promise David,Promise David,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Promise_David_Union_Saint-Gilloise_2025.jpg/960px-Promise_David_Union_Saint-Gilloise_2025.jpg,头像/加拿大队/Promise David.png,exists
Canada,加拿大队,25,Nathan Saliba,Nathan Saliba,https://upload.wikimedia.org/wikipedia/commons/5/51/Nathan-Dylan_Saliba_RSC_Anderlecht_2025.jpg,头像/加拿大队/Nathan Saliba.png,exists
Canada,加拿大队,26,Jayden Nelson,Jayden Nelson,https://upload.wikimedia.org/wikipedia/commons/4/45/Jayden_Nelson_watching_match.jpeg,头像/加拿大队/Jayden Nelson.png,exists
Qatar,卡塔尔队,1,Mahmud Abunada,Mahmud Abunada,,,missing_photo
Qatar,卡塔尔队,2,Pedro Miguel,Pedro Miguel (footballer),https://upload.wikimedia.org/wikipedia/commons/9/9f/R%C3%B3-R%C3%B3%2C_Qatar_v_Japan_%E2%80%93_AFC_Asian_Cup_2019_final_29_%28crop%29.jpg,头像/卡塔尔队/Pedro Miguel.png,exists
Qatar,卡塔尔队,3,Lucas Mendes,"Lucas Mendes (footballer, born 1990)",https://upload.wikimedia.org/wikipedia/commons/4/49/Valais_Cup_2013_-_OM-FC_Porto_13-07-2013_-_Lucas_Mendes.jpg,头像/卡塔尔队/Lucas Mendes.png,exists
Qatar,卡塔尔队,4,Issa Laye,Issa Laye,,,missing_photo
Qatar,卡塔尔队,5,Jassem Gaber,Jassem Gaber,https://upload.wikimedia.org/wikipedia/commons/d/d7/Asian_Nations_Cup_Iran_-_Qatar_%285%29_%28cropped%29.jpg,头像/卡塔尔队/Jassem Gaber.png,exists
Qatar,卡塔尔队,6,Abdulaziz Hatem,Abdulaziz Hatem,https://upload.wikimedia.org/wikipedia/commons/2/20/Abdulaziz_Hatem.jpg,头像/卡塔尔队/Abdulaziz Hatem.png,exists
Qatar,卡塔尔队,7,Ahmed Alaaeldin,Ahmed Alaaeldin,https://upload.wikimedia.org/wikipedia/commons/e/ee/Qatar_v_Japan_%E2%80%93_AFC_Asian_Cup_2019_final_04_%28cropped%29.jpg,头像/卡塔尔队/Ahmed Alaaeldin.png,exists
Qatar,卡塔尔队,8,Edmilson Junior,Edmilson Junior,https://upload.wikimedia.org/wikipedia/commons/2/2f/Edmilson_Junior_2018.jpg,头像/卡塔尔队/Edmilson Junior.png,exists
Qatar,卡塔尔队,9,Mohammed Muntari,Mohammed Muntari,https://upload.wikimedia.org/wikipedia/commons/2/29/Esteghlal_FC_vs_Al-Gharafa_FC%2C_16_September_2024_-_02.jpg,头像/卡塔尔队/Mohammed Muntari.png,exists
Qatar,卡塔尔队,10,Hassan Al-Haydos ( captain ),Hassan Al-Haydos,https://upload.wikimedia.org/wikipedia/commons/d/df/Qatar_-_Japan%2C_AFC_Asian_Cup_2019_58_-_Hassan_Al_Haydos.jpg,头像/卡塔尔队/Hassan Al-Haydos ( captain ).png,exists
Qatar,卡塔尔队,11,Akram Afif,Akram Afif,https://upload.wikimedia.org/wikipedia/commons/c/c5/Qatar_v_Lebanon_%2837%29_%28cropped%29.jpg,头像/卡塔尔队/Akram Afif.png,exists
Qatar,卡塔尔队,12,Karim Boudiaf,Karim Boudiaf,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Karim_Boudiaf_2011_1.jpg/960px-Karim_Boudiaf_2011_1.jpg,头像/卡塔尔队/Karim Boudiaf.png,exists
Qatar,卡塔尔队,13,Ayoub Al-Oui,Ayoub Al-Oui,,,missing_photo
Qatar,卡塔尔队,14,Homam Ahmed,Homam Ahmed,https://upload.wikimedia.org/wikipedia/commons/9/9a/Asian_Nations_Cup_Iran_-_Qatar_%288%29_%28cropped%29.jpg,头像/卡塔尔队/Homam Ahmed.png,exists
Qatar,卡塔尔队,15,Yusuf Abdurisag,Yusuf Abdurisag,https://upload.wikimedia.org/wikipedia/commons/9/97/%D9%8A%D9%88%D8%B3%D9%81_%D9%82%D8%B7%D8%B1_%D8%A7%D9%84%D9%88%D9%83%D8%B1%D8%A9.jpg,头像/卡塔尔队/Yusuf Abdurisag.png,exists
Qatar,卡塔尔队,16,Boualem Khoukhi,Boualem Khoukhi,https://upload.wikimedia.org/wikipedia/commons/5/55/Boualem_Khoukhi.png,头像/卡塔尔队/Boualem Khoukhi.png,exists
Qatar,卡塔尔队,17,Ahmed Al-Ganehi,Ahmed Al-Ganehi,,,missing_photo
Qatar,卡塔尔队,18,Sultan Al-Brake,Sultan Al-Brake,https://upload.wikimedia.org/wikipedia/commons/3/36/Sultan_Al_Brake_in_2018.jpg,头像/卡塔尔队/Sultan Al-Brake.png,exists
Qatar,卡塔尔队,19,Almoez Ali,Almoez Ali,https://upload.wikimedia.org/wikipedia/commons/8/80/Moez_Ali_at_Qatar_v_Japan_%E2%80%93_AFC_Asian_Cup_2019_final_32_%282%29.jpg,头像/卡塔尔队/Almoez Ali.png,exists
Qatar,卡塔尔队,20,Ahmed Fathy,Ahmed Fathy (Qatari footballer),https://upload.wikimedia.org/wikipedia/commons/0/02/Asian_Nations_Cup_Iran_-_Qatar_%2821%29_%28cropped%29.jpg,头像/卡塔尔队/Ahmed Fathy.png,exists
Qatar,卡塔尔队,21,Salah Zakaria,Salah Zakaria,,,missing_photo
Qatar,卡塔尔队,22,Meshaal Barsham,Meshaal Barsham,https://upload.wikimedia.org/wikipedia/commons/d/d2/Qatar_v_Lebanon_%2832%29_%28cropped%29.jpg,头像/卡塔尔队/Meshaal Barsham.png,exists
Qatar,卡塔尔队,23,Assim Madibo,Assim Madibo,https://upload.wikimedia.org/wikipedia/commons/0/03/Qatar_-_Japan%2C_AFC_Asian_Cup_2019_58_-_Assim_Madibo.jpg,头像/卡塔尔队/Assim Madibo.png,exists
Qatar,卡塔尔队,24,Tahsin Jamshid,Tahsin Jamshid,,,missing_photo
Qatar,卡塔尔队,25,Al-Hashmi Al-Hussain,Al-Hashmi Al-Hussain,,,missing_photo
Qatar,卡塔尔队,26,Mohamed Manai,Mohamed Manai,,,missing_photo
Switzerland,瑞士队,1,Gregor Kobel,Gregor Kobel,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/2023-08-12_TSV_Schott_Mainz_gegen_Borussia_Dortmund_%28DFB-Pokal_2023-24%29_by_Sandro_Halank%E2%80%93090.jpg/1280px-2023-08-12_TSV_Schott_Mainz_gegen_Borussia_Dortmund_%28DFB-Pokal_2023-24%29_by_Sandro_Halank%E2%80%93090.jpg,头像/瑞士队/Gregor Kobel.png,exists
Switzerland,瑞士队,2,Miro Muheim,Miro Muheim,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/2025-05-16_Hamburger_SV_Miro_Muheim.jpg/1280px-2025-05-16_Hamburger_SV_Miro_Muheim.jpg,头像/瑞士队/Miro Muheim.png,exists
Switzerland,瑞士队,3,Silvan Widmer,Silvan Widmer,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dd/AUT_vs._SUI_2015-11-17_%28173%29_Silvan_Widmer.jpg/1280px-AUT_vs._SUI_2015-11-17_%28173%29_Silvan_Widmer.jpg,头像/瑞士队/Silvan Widmer.png,exists
Switzerland,瑞士队,4,Nico Elvedi,Nico Elvedi,https://upload.wikimedia.org/wikipedia/commons/0/0e/Wales-Switzerland_match_at_Euro_2020_in_Baku_%28cropped%29.jpg,头像/瑞士队/Nico Elvedi.png,exists
Switzerland,瑞士队,5,Manuel Akanji,Manuel Akanji,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/2023-10-04_Fu%C3%9Fball%2C_M%C3%A4nner%2C_UEFA_Champions_League%2C_RB_Leipzig_-_Manchester_City_FC_1DX_2792_%28Manuel_Akanji%29.jpg/1280px-2023-10-04_Fu%C3%9Fball%2C_M%C3%A4nner%2C_UEFA_Champions_League%2C_RB_Leipzig_-_Manchester_City_FC_1DX_2792_%28Manuel_Akanji%29.jpg,头像/瑞士队/Manuel Akanji.png,exists
Switzerland,瑞士队,6,Denis Zakaria,Denis Zakaria,https://upload.wikimedia.org/wikipedia/commons/0/0d/Zakaria_asse_asm_2425_%28cropped%29.png,头像/瑞士队/Denis Zakaria.png,exists
Switzerland,瑞士队,7,Breel Embolo,Breel Embolo,https://upload.wikimedia.org/wikipedia/commons/2/2d/2022128160447_2022-05-08_Fussball_Eintracht_Frankfurt_vs_Borussia_M%C3%B6nchengladbach_-_Sven_-_1D_X_MK_II_-_1422_-_B70I7533_%28cropped%29.jpg,头像/瑞士队/Breel Embolo.png,exists
Switzerland,瑞士队,8,Remo Freuler,Remo Freuler,https://upload.wikimedia.org/wikipedia/commons/c/c6/RemoFreuler.jpg,头像/瑞士队/Remo Freuler.png,exists
Switzerland,瑞士队,9,Johan Manzambi,Johan Manzambi,,,missing_photo
Switzerland,瑞士队,10,Granit Xhaka ( captain ),Granit Xhaka,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Granit_Xhaka_%28cropped%29.jpg/960px-Granit_Xhaka_%28cropped%29.jpg,头像/瑞士队/Granit Xhaka ( captain ).png,exists
Switzerland,瑞士队,11,Dan Ndoye,Dan Ndoye,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Lens_-_Nice_%2823-01-2021%29_52.jpg/960px-Lens_-_Nice_%2823-01-2021%29_52.jpg,头像/瑞士队/Dan Ndoye.png,exists
Switzerland,瑞士队,12,Yvon Mvogo,Yvon Mvogo,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Yvon_Mvogo.jpg/500px-Yvon_Mvogo.jpg,头像/瑞士队/Yvon Mvogo.png,exists
Switzerland,瑞士队,13,Ricardo Rodriguez,Ricardo Rodriguez (footballer),https://upload.wikimedia.org/wikipedia/commons/f/fd/Ricardo_Rodr%C3%ADguez_2018.jpg,头像/瑞士队/Ricardo Rodriguez.png,exists
Switzerland,瑞士队,14,Ardon Jashari,Ardon Jashari,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/Ali_Maamar_RSCA_2025.jpg/960px-Ali_Maamar_RSCA_2025.jpg,头像/瑞士队/Ardon Jashari.png,exists
Switzerland,瑞士队,15,Djibril Sow,Djibril Sow,https://upload.wikimedia.org/wikipedia/commons/a/a2/DjibrilSow_%28cropped%29.jpg,头像/瑞士队/Djibril Sow.png,exists
Switzerland,瑞士队,16,Christian Fassnacht,Christian Fassnacht,https://upload.wikimedia.org/wikipedia/commons/7/77/Christian_Fassnacht_%28cropped%29.jpg,头像/瑞士队/Christian Fassnacht.png,exists
Switzerland,瑞士队,17,Rubén Vargas,Rubén Vargas,,,missing_photo
Switzerland,瑞士队,18,Eray Cömert,Eray Cömert,https://upload.wikimedia.org/wikipedia/commons/4/4f/Eray_C%C3%B6mert_2019_%28cropped%29.jpg,头像/瑞士队/Eray Cömert.png,exists
Switzerland,瑞士队,19,Noah Okafor,Noah Okafor,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/FC_RB_Salzburg_gegen_FK_Austria_Wien_%282022-04-24%29_68.jpg/1280px-FC_RB_Salzburg_gegen_FK_Austria_Wien_%282022-04-24%29_68.jpg,头像/瑞士队/Noah Okafor.png,exists
Switzerland,瑞士队,20,Michel Aebischer,Michel Aebischer,,,missing_photo
Switzerland,瑞士队,21,Marvin Keller,Marvin Keller (footballer),,,missing_photo
Switzerland,瑞士队,22,Fabian Rieder,Fabian Rieder,,,missing_photo
Switzerland,瑞士队,23,Zeki Amdouni,Zeki Amdouni,,,missing_photo
Switzerland,瑞士队,24,Aurèle Amenda,Aurèle Amenda,,,missing_photo
Switzerland,瑞士队,25,Luca Jaquez,Luca Jaquez,,,missing_photo
Switzerland,瑞士队,26,Cedric Itten,Cedric Itten,,,missing_photo
Brazil,巴西队,1,Alisson,Alisson Becker,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/20180610_FIFA_Friendly_Match_Austria_vs._Brazil_850_1625.jpg/960px-20180610_FIFA_Friendly_Match_Austria_vs._Brazil_850_1625.jpg,头像/巴西队/Alisson.png,exists
Brazil,巴西队,2,Éderson Silva,"Éderson (footballer, born 1999)",,,missing_photo
Brazil,巴西队,3,Gabriel Magalhães,Gabriel Magalhães,https://upload.wikimedia.org/wikipedia/commons/0/0d/GabrielLille2019.png,头像/巴西队/Gabriel Magalhães.png,exists
Brazil,巴西队,4,Marquinhos ( captain ),Marquinhos,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/FC_Salzburg_gegen_Paris_Saint-Germain_UEFA_Champions_League_49_%28cropped%29.jpg/960px-FC_Salzburg_gegen_Paris_Saint-Germain_UEFA_Champions_League_49_%28cropped%29.jpg,头像/巴西队/Marquinhos ( captain ).png,exists
Brazil,巴西队,5,Casemiro,Casemiro,https://upload.wikimedia.org/wikipedia/commons/d/dc/Casemiro_Brazil_Austria_June_2018.jpg,头像/巴西队/Casemiro.png,exists
Brazil,巴西队,6,Alex Sandro,Alex Sandro,https://upload.wikimedia.org/wikipedia/commons/0/0d/FC_Zenit_Saint_Petersburg_vs._Juventus%2C_20_October_2021_28_-_Alex_Sandro_%28cropped2%29.jpg,头像/巴西队/Alex Sandro.png,exists
Brazil,巴西队,7,Vinícius Júnior,Vinícius Júnior,https://upload.wikimedia.org/wikipedia/commons/c/c6/2023_05_06_Final_de_la_Copa_del_Rey_-_52879242230_%28cropped%29.jpg,头像/巴西队/Vinícius Júnior.png,exists
Brazil,巴西队,8,Bruno Guimarães,Bruno Guimarães,https://upload.wikimedia.org/wikipedia/commons/8/8e/Bruno_Guimar%C3%A3es.png,头像/巴西队/Bruno Guimarães.png,exists
Brazil,巴西队,9,Matheus Cunha,Matheus Cunha,https://upload.wikimedia.org/wikipedia/commons/8/80/Matheus_Cunha_em_2021.jpg,头像/巴西队/Matheus Cunha.png,exists
Brazil,巴西队,10,Neymar,Neymar,https://upload.wikimedia.org/wikipedia/commons/b/bb/Neymar_Jr._with_Al_Hilal%2C_3_October_2023_-_03_%28cropped%29.jpg,头像/巴西队/Neymar.png,exists
Brazil,巴西队,11,Raphinha,Raphinha,https://upload.wikimedia.org/wikipedia/commons/5/5e/Raphael_Dias_Belloli_2023.jpg,头像/巴西队/Raphinha.png,exists
Brazil,巴西队,12,Weverton,"Weverton (footballer, born 1987)",https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Weverton-palmeiras-sport-ago-25_%28cropped%29.jpg/960px-Weverton-palmeiras-sport-ago-25_%28cropped%29.jpg,头像/巴西队/Weverton.png,exists
Brazil,巴西队,13,Danilo Luiz,"Danilo (footballer, born July 1991)",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/20180610_FIFA_Friendly_Match_Austria_vs._Brazil_Danilo_Luiz_850_1591_%28cropped%29.jpg/960px-20180610_FIFA_Friendly_Match_Austria_vs._Brazil_Danilo_Luiz_850_1591_%28cropped%29.jpg,头像/巴西队/Danilo Luiz.png,exists
Brazil,巴西队,14,Bremer,Gleison Bremer,,,missing_photo
Brazil,巴西队,15,Léo Pereira,"Léo Pereira (footballer, born 1996)",,,missing_photo
Brazil,巴西队,16,Douglas Santos,"Douglas Santos (footballer, born 1994)",https://upload.wikimedia.org/wikipedia/commons/0/09/Douglas_dos_Santos_2024.jpg,头像/巴西队/Douglas Santos.png,exists
Brazil,巴西队,17,Fabinho,"Fabinho (footballer, born 1993)",https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Fabinho_%2843934382122%29_%28cropped%29.jpg/960px-Fabinho_%2843934382122%29_%28cropped%29.jpg,头像/巴西队/Fabinho.png,exists
Brazil,巴西队,18,Danilo Santos,"Danilo (footballer, born 2001)",https://upload.wikimedia.org/wikipedia/commons/b/b4/Danilo-Palmeiras-Athletico-jul-2022-4.jpg,头像/巴西队/Danilo Santos.png,exists
Brazil,巴西队,19,Endrick,"Endrick (footballer, born 2006)",https://upload.wikimedia.org/wikipedia/commons/thumb/a/a1/Endrick-Palmeiras-Liverpool-abr24.jpg/960px-Endrick-Palmeiras-Liverpool-abr24.jpg,头像/巴西队/Endrick.png,exists
Brazil,巴西队,20,Lucas Paquetá,Lucas Paquetá,https://upload.wikimedia.org/wikipedia/commons/d/dc/Lucas_Paquet%C3%A1_of_West_Ham.jpeg,头像/巴西队/Lucas Paquetá.png,exists
Brazil,巴西队,21,Luiz Henrique,"Luiz Henrique (footballer, born 2001)",https://upload.wikimedia.org/wikipedia/commons/d/d4/Luiz_Henrique_in_Zenit_2025.jpg,头像/巴西队/Luiz Henrique.png,exists
Brazil,巴西队,22,Gabriel Martinelli,Gabriel Martinelli,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/1_Gabriel_Martinelli_arsenal_2025_%28cropped%29.jpg/960px-1_Gabriel_Martinelli_arsenal_2025_%28cropped%29.jpg,头像/巴西队/Gabriel Martinelli.png,exists
Brazil,巴西队,23,Ederson Moraes,"Ederson (footballer, born 1993)",https://upload.wikimedia.org/wikipedia/commons/7/73/Ederson_%28cropped%29.png,头像/巴西队/Ederson Moraes.png,exists
Brazil,巴西队,24,Roger Ibañez,Roger Ibañez,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Roger_Iba%C3%B1ez_2026.jpg/960px-Roger_Iba%C3%B1ez_2026.jpg,头像/巴西队/Roger Ibañez.png,exists
